id,name,category,region,status,reason,image_url,image_source,source_title,url_title,score,non_food_keyword,prev_url,prev_title,prev_url_reachable,license,flags
771,Lemon Tea,Drinks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Lemon ★),,,,,https://upload.wikimedia.org/wikipedia/commons/9/92/HK_TST_Space_Museum_Vita_Lemon_Tea_Vending_machine_n_Octopus_card_1a.jpg,File:HK TST Space Museum Vita Lemon Tea Vending machine n Octopus card 1a.jpg,false,by-sa,prev-url-available;prev-url-unverified
1445,Lychee,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Lychee fruits and seed ★),,,,,https://upload.wikimedia.org/wikipedia/commons/5/5c/Lychee_fruits_and_seed.jpg,Lychee fruits and seed,false,by-sa,prev-url-available;prev-url-unverified
1272,Lychee (Litchi),Fruit,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/5/5c/Lychee_fruits_and_seed.jpg,Wikimedia Commons via Openverse (Lychee fruits and seed ★),,Lychee fruits and seed,0.5,,https://upload.wikimedia.org/wikipedia/commons/5/5c/Lychee_fruits_and_seed.jpg,Lychee fruits and seed,,by-sa,probe-ratelimited
159,Machli Pulao,Rice,Punjab,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,"Wikimedia Commons via Openverse (Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak mustard greens and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar ★)",,,,,,,,,no-candidate
538,Makhadi,Dessert,Khyber Pakhtunkhwa,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/da/Zakheera_e_Books_Of_Iftakhar_Ahmad_in_Makhadi_Attock_%26_Khuzdar_Authorize_to_Upload_July_2021.jpg,Wikimedia Commons via Openverse (Zakheera e Books Of Iftakhar Ahmad in Makhadi Attock & Khuzdar Authorize to Upload July 2021 ★),,Zakheera e Books Of Iftakhar Ahmad in Makhadi Attock & Khuzdar Authorize to Upload July 2021,1,,https://upload.wikimedia.org/wikipedia/commons/d/da/Zakheera_e_Books_Of_Iftakhar_Ahmad_in_Makhadi_Attock_%26_Khuzdar_Authorize_to_Upload_July_2021.jpg,Zakheera e Books Of Iftakhar Ahmad in Makhadi Attock & Khuzdar Authorize to Upload July 2021,,cc0,probe-ratelimited
993,Makki ki Roti,Bread,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/7/7d/Makki_ki_Roti_03.jpg,Wikimedia Commons via Openverse (Makki ki Roti 03 ★),,Makki ki Roti 03,1,,https://upload.wikimedia.org/wikipedia/commons/7/7d/Makki_ki_Roti_03.jpg,Makki ki Roti 03,,by-sa,probe-ratelimited
841,Malabar Paratha,Bread,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Tapenade and green olives on aloo gobi paratha - Massachusetts ★),,,,,https://upload.wikimedia.org/wikipedia/commons/7/76/Kerala_paratha.jpg,Kerala paratha,false,by-sa,prev-url-available;prev-url-unverified
1254,Malai Boti,Snacks,Common Across Pakistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Tandoori Missi Roti with malai ★),,,,,,,,,no-candidate
1260,Malai Boti Roll,Snacks,Common Across Pakistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Tandoori Missi Roti with malai ★),,,,,,,,,no-candidate
610,Malpua,Dessert,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/dd/MalPua.JPG,Wikimedia Commons via Openverse (MalPua ★),,MalPua,1,,https://upload.wikimedia.org/wikipedia/commons/d/dd/MalPua.JPG,MalPua,,by-sa,probe-ratelimited
452,Malpua Rabri,Dessert,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/1/1f/Rabri_Malpua.jpg,Wikimedia Commons via Openverse (Rabri Malpua ★),,Rabri Malpua,1,,https://upload.wikimedia.org/wikipedia/commons/1/1f/Rabri_Malpua.jpg,Rabri Malpua,,by-sa,probe-ratelimited
1452,Mandarin,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Second tone Mandarin ★),,,,,https://upload.wikimedia.org/wikipedia/commons/d/d3/Second_tone_%28Mandarin%29.svg,Second tone (Mandarin),false,cc0,prev-url-available;prev-url-unverified
1279,Mandarin (Suntara),Fruit,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/d3/Second_tone_%28Mandarin%29.svg,Wikimedia Commons via Openverse (Second tone Mandarin ★),,Second tone (Mandarin),0.5,man,https://upload.wikimedia.org/wikipedia/commons/d/d3/Second_tone_%28Mandarin%29.svg,Second tone (Mandarin),,cc0,non-food:man;probe-ratelimited
14,Mango,Fruit,,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/e/e6/Birthday_party_thali_-_Pulao%2C_chana_dal%2C_pork_with_potato_curry%2C_pork_stir-fried_with_lai_sak_%28mustard_greens%29_and_onion%2C_crispy_potato_fries%2C_brinjal_dipped_in_besan_batter_fry%2C_green_chutney%2C_and_mango_achaar.jpg,"Wikimedia Commons via Openverse (Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak mustard greens and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar ★)",,"Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak (mustard greens) and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar",1,man,https://upload.wikimedia.org/wikipedia/commons/4/48/An_Unripe_Mango_Of_Ratnagiri_%28India%29.JPG,An Unripe Mango Of Ratnagiri (India),,by,non-food:man;probe-ratelimited
1266,Mango (Aam),Fruit,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak mustard greens and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/4/48/An_Unripe_Mango_Of_Ratnagiri_%28India%29.JPG,An Unripe Mango Of Ratnagiri (India),false,by,prev-url-available;prev-url-unverified
785,Mango Juice,Drinks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/0/03/Ascorbic_acid_titration_on_juices_-_mango_juice.jpg,Wikimedia Commons via Openverse (Ascorbic acid titration on juices - mango juice ★),,Ascorbic acid titration on juices - mango juice,1,man,https://upload.wikimedia.org/wikipedia/commons/0/03/Ascorbic_acid_titration_on_juices_-_mango_juice.jpg,Ascorbic acid titration on juices - mango juice,,cc0,non-food:man;probe-ratelimited
778,Mango Lassi,Drinks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Coffee and mango lassi at restaurant South Asian Street Food ★),,,,,https://upload.wikimedia.org/wikipedia/commons/1/18/Coffee_and_mango_lassi_at_restaurant_South_Asian_Street_Food.jpg,Coffee and mango lassi at restaurant South Asian Street Food,false,by-sa,prev-url-available;prev-url-unverified
799,Mango Shake,Drinks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Mango shakes ★),,,,,https://upload.wikimedia.org/wikipedia/commons/2/2a/Mango_shakes.jpg,Mango shakes,false,by-sa,prev-url-available;prev-url-unverified
772,Masala Chai,Drinks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/6/6a/Masala_Chai.jpg,Wikimedia Commons via Openverse (Masala Chai ★),,Masala Chai,1,,https://upload.wikimedia.org/wikipedia/commons/6/6a/Masala_Chai.jpg,Masala Chai,,by-sa,probe-ratelimited
1264,Masala Corn,Snacks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/4/4c/Masala_corn_by_be_hungry.jpg,Wikimedia Commons via Openverse (Masala corn by be hungry ★),,Masala corn by be hungry,1,,https://upload.wikimedia.org/wikipedia/commons/4/4c/Masala_corn_by_be_hungry.jpg,Masala corn by be hungry,,by-sa,probe-ratelimited
249,Matar Pulao,Rice,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/1/18/Matar_Pulao%2C_boondi_raita%2C_dry_roasted-papad.JPG,"Wikimedia Commons via Openverse (Matar Pulao, boondi raita, dry roasted-papad ★)",,"Matar Pulao, boondi raita, dry roasted-papad",1,,https://upload.wikimedia.org/wikipedia/commons/1/18/Matar_Pulao%2C_boondi_raita%2C_dry_roasted-papad.JPG,"Matar Pulao, boondi raita, dry roasted-papad",,by-sa,probe-ratelimited
447,Mathura Peda,Dessert,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Peda Makers of Bokakhat ★),,,,,https://upload.wikimedia.org/wikipedia/commons/9/9c/Peda_Makers_of_Bokakhat.jpg,Peda Makers of Bokakhat,false,by-sa,prev-url-available;prev-url-unverified
153,Mattar Chawal,Rice,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/c/c3/Saloonay_Chawal_With_Aloo_Gosht.JPG,Wikimedia Commons via Openverse (Saloonay Chawal With Aloo Gosht ★),,Saloonay Chawal With Aloo Gosht,0.5,,,,,,probe-ratelimited
478,Mawa,Dessert,Punjab,LIKELY_WRONG,no title/name token overlap; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/9/9a/Mahmoud_Al-Mawas.jpg,Wikimedia Commons via Openverse (Mahmoud Al-Mawas),,Mahmoud Al-Mawas,0,,https://upload.wikimedia.org/wikipedia/commons/9/9a/Mahmoud_Al-Mawas.jpg,Mahmoud Al-Mawas,,by-sa,unrelated-title;probe-ratelimited
517,Mawa Kachori,Dessert,Sindh,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/e/e3/Urad_Dal_ki_Kachori_while_making.JPG,Wikimedia Commons via Openverse (File:Urad Dal ki Kachori while making.JPG ★),,Urad Dal ki Kachori while making,0.5,,,,,,probe-ratelimited
193,Meethe Chawal,Rice,Sindh,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/f/f7/Meethe_Chawal_Also_called_Meetha_bhatt_Eaten_in_Kangra_district_of_Himachal_Pradesh_as_a_dessert_often_served_in_the_last_of_shaam.jpg,Wikimedia Commons via Openverse (Meethe Chawal Also called Meetha bhatt Eaten in Kangra district of Himachal Pradesh as a dessert often served in the last of shaam ★),,Meethe Chawal Also called Meetha bhatt Eaten in Kangra district of Himachal Pradesh as a dessert often served in the last of shaam,1,,https://upload.wikimedia.org/wikipedia/commons/f/f7/Meethe_Chawal_Also_called_Meetha_bhatt_Eaten_in_Kangra_district_of_Himachal_Pradesh_as_a_dessert_often_served_in_the_last_of_shaam.jpg,Meethe Chawal Also called Meetha bhatt Eaten in Kangra district of Himachal Pradesh as a dessert often served in the last of shaam,,by-sa,probe-ratelimited
189,Memoni Biryani,Rice,Sindh,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Achari Biryani ★),,,,,,,,,no-candidate
531,Memoni Mithai,Dessert,Sindh,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Shankarpali sweets mithai Western India 2012 ★),,,,,,,,,no-candidate
984,Methi Paratha,Bread,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/df/Methi_Paratha_by_Fatima.jpg,Wikimedia Commons via Openverse (Methi Paratha by Fatima ★),,Methi Paratha by Fatima,1,,https://upload.wikimedia.org/wikipedia/commons/d/df/Methi_Paratha_by_Fatima.jpg,Methi Paratha by Fatima,,by-sa,probe-ratelimited
518,Milk Cake,Dessert,Sindh,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/6/6f/Slice_milk_cake.png,Wikimedia Commons via Openverse (Slice milk cake ★),,Slice milk cake,1,,https://upload.wikimedia.org/wikipedia/commons/6/6f/Slice_milk_cake.png,Slice milk cake,,cc0,probe-ratelimited
70,Mint,Vegetable,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/9/97/Mint_bread_kvas.jpg,Wikimedia Commons via Openverse (Mint bread kvas ★),,Mint bread kvas,1,,https://upload.wikimedia.org/wikipedia/commons/9/97/Mint_bread_kvas.jpg,Mint bread kvas,,by-sa,probe-ratelimited
1231,Mirch Pakora,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Chicken Kali Mirch ★),,,,,https://upload.wikimedia.org/wikipedia/commons/9/93/Mirch_Pakora.JPG,File:Mirch Pakora.JPG,false,by-sa,prev-url-available;prev-url-unverified
992,Missi Roti,Bread,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Tandoori Missi Roti with malai ★),,,,,https://upload.wikimedia.org/wikipedia/commons/6/6c/Ready_missi_roti_%2827427168930%29.jpg,Ready missi roti (27427168930),false,by-sa,prev-url-available;prev-url-unverified
637,Mixed Fruit Shake,Drinks,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Iraqi Mixed Grill Platter with Traditional Accompaniments ★),,,,,https://upload.wikimedia.org/wikipedia/commons/b/bd/Filling_the_cauldronsljiveplumsrakija.jpg,Filling the cauldronsljiveplumsrakija,false,by,prev-url-available;prev-url-unverified
803,Mixed Shake,Drinks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Iraqi Mixed Grill Platter with Traditional Accompaniments ★),,,,,https://upload.wikimedia.org/wikipedia/commons/1/1b/Osaka_protein_shaker.jpg,Osaka protein shaker,false,cc0,prev-url-available;prev-url-unverified
844,Mixed Veg Paratha,Bread,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Iraqi Mixed Grill Platter with Traditional Accompaniments ★),,,,,https://upload.wikimedia.org/wikipedia/commons/e/e8/Dinner_%28non-veg%29_on_Sealdah_Rajdhani.jpg,Dinner (non-veg) on Sealdah Rajdhani,false,by-sa,prev-url-available;prev-url-unverified
515,Mohanthal,Dessert,Sindh,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/7/76/Mohanthal.jpg,Wikimedia Commons via Openverse (Mohanthal ★),,Mohanthal,1,,https://upload.wikimedia.org/wikipedia/commons/7/76/Mohanthal.jpg,Mohanthal,,by-sa,probe-ratelimited
981,Mooli Paratha,Bread,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/c/c0/Mooli_Paratha.jpg,Wikimedia Commons via Openverse (Mooli Paratha ★),,Mooli Paratha,1,,https://upload.wikimedia.org/wikipedia/commons/c/c0/Mooli_Paratha.jpg,Mooli Paratha,,by,probe-ratelimited
597,Moong Dal Halwa,Dessert,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/9/94/Moong_dal_halwa.JPG,Wikimedia Commons via Openverse (Moong dal halwa ★),,Moong dal halwa,1,moon,https://upload.wikimedia.org/wikipedia/commons/9/94/Moong_dal_halwa.JPG,Moong dal halwa,,by-sa,non-food:moon;probe-ratelimited
168,Moti Biryani,Rice,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/c/c6/Achari_Biryani.JPG,Wikimedia Commons via Openverse (Achari Biryani ★),,Achari Biryani,0.5,,,,,,probe-ratelimited
612,Motichoor Laddu,Dessert,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/6/65/Motichoor_Laddu.jpg,Wikimedia Commons via Openverse (Motichoor Laddu ★),,Motichoor Laddu,1,,https://upload.wikimedia.org/wikipedia/commons/6/65/Motichoor_Laddu.jpg,Motichoor Laddu,,by-sa,probe-ratelimited
986,Mughlai Paratha,Bread,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/8/89/Mughlai_Paratha.jpg,Wikimedia Commons via Openverse (Mughlai Paratha ★),,Mughlai Paratha,1,,https://upload.wikimedia.org/wikipedia/commons/8/89/Mughlai_Paratha.jpg,Mughlai Paratha,,by-sa,probe-ratelimited
1448,Mulberry,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Black Mulberry Female Flowers ★),,,,,https://upload.wikimedia.org/wikipedia/commons/a/a6/Black_Mulberry_Female_Flowers.jpg,Black Mulberry Female Flowers,false,by-sa,prev-url-available;prev-url-unverified
1275,Mulberry (Tut),Fruit,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/a/a6/Black_Mulberry_Female_Flowers.jpg,Wikimedia Commons via Openverse (Black Mulberry Female Flowers ★),,Black Mulberry Female Flowers,0.5,flower,https://upload.wikimedia.org/wikipedia/commons/a/a6/Black_Mulberry_Female_Flowers.jpg,Black Mulberry Female Flowers,,by-sa,non-food:flower;probe-ratelimited
1299,Multani Mango,Fruit,Punjab,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,"Wikimedia Commons via Openverse (Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak mustard greens and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar ★)",,,,,,,,,no-candidate
253,Murgh Chawal,Rice,Common Across Pakistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Saloonay Chawal With Aloo Gosht ★),,,,,,,,,no-candidate
268,Murgh Musallam,Curry & Kebab,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/2/20/Murgh_Musallam.JPG,Wikimedia Commons via Openverse (File:Murgh Musallam.JPG),,Murgh Musallam,1,,https://upload.wikimedia.org/wikipedia/commons/2/20/Murgh_Musallam.JPG,File:Murgh Musallam.JPG,,cc0,probe-ratelimited
1442,Muskmelon,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Muskmelon Seeds ★),,,,,https://upload.wikimedia.org/wikipedia/commons/6/6a/Muskmelon_Seeds.jpg,Muskmelon Seeds,false,by-sa,prev-url-available;prev-url-unverified
1268,Muskmelon (Kharbooz),Fruit,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/6/6a/Muskmelon_Seeds.jpg,Wikimedia Commons via Openverse (Muskmelon Seeds ★),,Muskmelon Seeds,0.5,,https://upload.wikimedia.org/wikipedia/commons/6/6a/Muskmelon_Seeds.jpg,Muskmelon Seeds,,by-sa,probe-ratelimited
279,Mutton Chapli,Curry & Kebab,Punjab,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Awadhi mutton biryani ★),,,,,,,,,no-candidate
277,Mutton Gosht,Curry & Kebab,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Awadhi mutton biryani ★),,,,,https://upload.wikimedia.org/wikipedia/commons/4/4e/Pattar_ka_gosht.JPG,Pattar ka gosht,false,by-sa,prev-url-available;prev-url-unverified
382,Mutton Gushtaba,Curry & Kebab,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Awadhi mutton biryani ★),,,,,,,,,no-candidate
406,Mutton Haleem,Curry & Kebab,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Mutton haleem ★),,,,,https://upload.wikimedia.org/wikipedia/commons/1/1b/Mutton_haleem.jpg,Mutton haleem,false,cc0,prev-url-available;prev-url-unverified
281,Mutton Kadhai,Curry & Kebab,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Awadhi mutton biryani ★),,,,,https://upload.wikimedia.org/wikipedia/commons/3/3c/Kadhai_gosht.jpg,Kadhai gosht,false,by-sa,prev-url-available;prev-url-unverified
400,Mutton Karahi,Curry & Kebab,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/8/82/Mutton_Karahi_2.JPG,Wikimedia Commons via Openverse (Mutton Karahi 2 ★),,Mutton Karahi 2,1,,https://upload.wikimedia.org/wikipedia/commons/8/82/Mutton_Karahi_2.JPG,Mutton Karahi 2,,cc0,probe-ratelimited
380,Mutton Kofta,Curry & Kebab,Azad Kashmir / Gilgit-Baltistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Awadhi mutton biryani ★),,,,,https://upload.wikimedia.org/wikipedia/commons/8/83/Shabdeg_Main_Ingredients.JPG,File:Shabdeg Main Ingredients.JPG,false,cc0,prev-url-available;prev-url-unverified
401,Mutton Korma,Curry & Kebab,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/f/f1/Mutton_korma.JPG,Wikimedia Commons via Openverse (Mutton korma ★),,Mutton korma,1,,https://upload.wikimedia.org/wikipedia/commons/f/f1/Mutton_korma.JPG,Mutton korma,,by-sa,probe-ratelimited
311,Mutton Kunna,Curry & Kebab,Sindh,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Awadhi mutton biryani ★),,,,,,,,,no-candidate
402,Mutton Nihari,Curry & Kebab,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/3/37/Mutton_Nihari.jpg,Wikimedia Commons via Openverse (Mutton Nihari ★),,Mutton Nihari,1,,https://upload.wikimedia.org/wikipedia/commons/3/37/Mutton_Nihari.jpg,Mutton Nihari,,by-sa,probe-ratelimited
404,Mutton Paye,Curry & Kebab,Common Across Pakistan,BROKEN_URL,url returns HTTP 400 (definitive),https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Paya_curry_bangladeshi_style.jpg/640px-Paya_curry_bangladeshi_style.jpg,Wikimedia Commons via Openverse (Mutton Paye ★),,640px-Paya curry bangladeshi style,0,,,,,,unrelated-title;http:400
246,Mutton Pulao,Rice,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Chennuru Mutton Pulao , a special Rayalaseema dish ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/a/a9/Chennuru_Mutton_Pulao_%2C_a_special_Rayalaseema_dish.jpg,"Chennuru Mutton Pulao , a special Rayalaseema dish",false,by-sa,prev-url-available;prev-url-unverified
381,Mutton Rista,Curry & Kebab,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Awadhi mutton biryani ★),,,,,,,,,no-candidate
280,Mutton Rogan Josh,Curry & Kebab,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/e/e8/Mutton_rogan_Josh_%28kashmiri_cuisine%29.jpg,Wikimedia Commons via Openverse (Mutton rogan Josh kashmiri cuisine ★),,Mutton rogan Josh (kashmiri cuisine),1,,https://upload.wikimedia.org/wikipedia/commons/e/e8/Mutton_rogan_Josh_%28kashmiri_cuisine%29.jpg,Mutton rogan Josh (kashmiri cuisine),,by-sa,probe-ratelimited
312,Mutton Sajji,Curry & Kebab,Sindh,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Awadhi mutton biryani ★),,,,,https://upload.wikimedia.org/wikipedia/commons/b/bb/Sajji._A_culture_itself.jpg,File:Sajji. A culture itself.jpg,false,by-sa,prev-url-available;prev-url-unverified
278,Mutton Seekh,Curry & Kebab,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/d9/Mutton_Seekh_%289454117913%29.jpg,Wikimedia Commons via Openverse (Mutton Seekh 9454117913 ★),,Mutton Seekh (9454117913),1,,https://upload.wikimedia.org/wikipedia/commons/d/d9/Mutton_Seekh_%289454117913%29.jpg,Mutton Seekh (9454117913),,by-sa,probe-ratelimited
